user_id,signup_month,plan,channel,activity_month
2364,2024-02,pro,content,2024-09
2365,2024-07,starter,paid_search,2024-07
2365,2024-07,starter,paid_search,2024-08
2365,2024-07,starter,paid_search,2024-09
2365,2024-07,starter,paid_search,2024-10
2366,2024-01,starter,referral,2024-01
2367,2024-04,free,paid_search,2024-04
2367,2024-04,free,paid_search,2024-05
2367,2024-04,free,paid_search,2024-06
2367,2024-04,free,paid_search,2024-07
2368,2024-02,free,organic,2024-02
2369,2024-02,free,content,2024-02
2370,2024-02,enterprise,organic,2024-02
2370,2024-02,enterprise,organic,2024-03
2371,2024-01,starter,organic,2024-01
2371,2024-01,starter,organic,2024-02
2371,2024-01,starter,organic,2024-03
2371,2024-01,starter,organic,2024-04
2371,2024-01,starter,organic,2024-05
2371,2024-01,starter,organic,2024-06
2371,2024-01,starter,organic,2024-07
2371,2024-01,starter,organic,2024-08
2371,2024-01,starter,organic,2024-09
2371,2024-01,starter,organic,2024-10
2371,2024-01,starter,organic,2024-11
2371,2024-01,starter,organic,2024-12
2371,2024-01,starter,organic,2025-01
2371,2024-01,starter,organic,2025-02
2371,2024-01,starter,organic,2025-03
2372,2024-08,free,paid_search,2024-08
2372,2024-08,free,paid_search,2024-09
2372,2024-08,free,paid_search,2024-10
2372,2024-08,free,paid_search,2024-11
2372,2024-08,free,paid_search,2024-12
2372,2024-08,free,paid_search,2025-01
2372,2024-08,free,paid_search,2025-02
2373,2024-01,free,referral,2024-01
2373,2024-01,free,referral,2024-02
2373,2024-01,free,referral,2024-03
2374,2024-04,pro,organic,2024-04
2374,2024-04,pro,organic,2024-05
2374,2024-04,pro,organic,2024-06
2374,2024-04,pro,organic,2024-07
2374,2024-04,pro,organic,2024-08
2374,2024-04,pro,organic,2024-09
2374,2024-04,pro,organic,2024-10
2374,2024-04,pro,organic,2024-11
2374,2024-04,pro,organic,2024-12
2375,2024-07,starter,organic,2024-07
2375,2024-07,starter,organic,2024-08
2375,2024-07,starter,organic,2024-09
2375,2024-07,starter,organic,2024-10
2375,2024-07,starter,organic,2024-11
2375,2024-07,starter,organic,2024-12
2375,2024-07,starter,organic,2025-01
2376,2024-09,free,organic,2024-09
2376,2024-09,free,organic,2024-10
2376,2024-09,free,organic,2024-11
2376,2024-09,free,organic,2024-12
2376,2024-09,free,organic,2025-01
2376,2024-09,free,organic,2025-02
2376,2024-09,free,organic,2025-03
2377,2024-08,pro,organic,2024-08
2377,2024-08,pro,organic,2024-09
2377,2024-08,pro,organic,2024-10
2378,2024-02,starter,organic,2024-02
2378,2024-02,starter,organic,2024-03
2378,2024-02,starter,organic,2024-04
2378,2024-02,starter,organic,2024-05
2378,2024-02,starter,organic,2024-06
2379,2024-09,starter,paid_search,2024-09
2380,2024-06,free,organic,2024-06
2380,2024-06,free,organic,2024-07
2380,2024-06,free,organic,2024-08
2380,2024-06,free,organic,2024-09
2380,2024-06,free,organic,2024-10
2380,2024-06,free,organic,2024-11
2380,2024-06,free,organic,2024-12
2381,2024-02,free,organic,2024-02
2381,2024-02,free,organic,2024-03
2381,2024-02,free,organic,2024-04
2381,2024-02,free,organic,2024-05
2382,2024-05,enterprise,paid_search,2024-05
2383,2024-09,free,referral,2024-09
2384,2024-04,free,organic,2024-04
2385,2024-02,free,organic,2024-02
2385,2024-02,free,organic,2024-03
2385,2024-02,free,organic,2024-04
2385,2024-02,free,organic,2024-05
2385,2024-02,free,organic,2024-06
2385,2024-02,free,organic,2024-07
2385,2024-02,free,organic,2024-08
2386,2024-08,free,organic,2024-08
2386,2024-08,free,organic,2024-09
2387,2024-09,pro,content,2024-09
2387,2024-09,pro,content,2024-10
2387,2024-09,pro,content,2024-11
2387,2024-09,pro,content,2024-12
2387,2024-09,pro,content,2025-01
2387,2024-09,pro,content,2025-02
2387,2024-09,pro,content,2025-03
2388,2024-09,free,organic,2024-09
2388,2024-09,free,organic,2024-10
2388,2024-09,free,organic,2024-11
2388,2024-09,free,organic,2024-12
2388,2024-09,free,organic,2025-01
2388,2024-09,free,organic,2025-02
2389,2024-09,starter,organic,2024-09
2389,2024-09,starter,organic,2024-10
2389,2024-09,starter,organic,2024-11
2389,2024-09,starter,organic,2024-12
2389,2024-09,starter,organic,2025-01
2390,2024-08,free,paid_search,2024-08
2390,2024-08,free,paid_search,2024-09
2390,2024-08,free,paid_search,2024-10
2391,2024-05,free,organic,2024-05
2391,2024-05,free,organic,2024-06
2392,2024-02,free,organic,2024-02
2393,2024-06,starter,organic,2024-06
2393,2024-06,starter,organic,2024-07
2393,2024-06,starter,organic,2024-08
2393,2024-06,starter,organic,2024-09
2393,2024-06,starter,organic,2024-10
2393,2024-06,starter,organic,2024-11
2394,2024-02,free,paid_search,2024-02
2394,2024-02,free,paid_search,2024-03
2394,2024-02,free,paid_search,2024-04
2394,2024-02,free,paid_search,2024-05
2395,2024-05,free,paid_search,2024-05
2396,2024-06,starter,referral,2024-06
2396,2024-06,starter,referral,2024-07
2396,2024-06,starter,referral,2024-08
2396,2024-06,starter,referral,2024-09
2396,2024-06,starter,referral,2024-10
2397,2024-09,free,referral,2024-09
2398,2024-03,free,organic,2024-03
2399,2024-03,free,content,2024-03
2399,2024-03,free,content,2024-04
2399,2024-03,free,content,2024-05
2400,2024-07,pro,referral,2024-07
2400,2024-07,pro,referral,2024-08
2400,2024-07,pro,referral,2024-09
2400,2024-07,pro,referral,2024-10
2401,2024-01,free,referral,2024-01
2401,2024-01,free,referral,2024-02
2401,2024-01,free,referral,2024-03
2401,2024-01,free,referral,2024-04
2401,2024-01,free,referral,2024-05
2401,2024-01,free,referral,2024-06
2402,2024-06,free,referral,2024-06
2402,2024-06,free,referral,2024-07
2403,2024-07,free,paid_search,2024-07
2403,2024-07,free,paid_search,2024-08
2404,2024-05,free,organic,2024-05
2405,2024-04,free,paid_search,2024-04
2406,2024-08,free,organic,2024-08
2407,2024-04,free,paid_search,2024-04
2408,2024-07,free,organic,2024-07
2408,2024-07,free,organic,2024-08
2409,2024-05,pro,organic,2024-05
2409,2024-05,pro,organic,2024-06
2409,2024-05,pro,organic,2024-07
2409,2024-05,pro,organic,2024-08
2409,2024-05,pro,organic,2024-09
2409,2024-05,pro,organic,2024-10
2409,2024-05,pro,organic,2024-11
2410,2024-01,free,content,2024-01
2410,2024-01,free,content,2024-02
2411,2024-05,free,referral,2024-05
2411,2024-05,free,referral,2024-06
2411,2024-05,free,referral,2024-07
2411,2024-05,free,referral,2024-08
2411,2024-05,free,referral,2024-09
2411,2024-05,free,referral,2024-10
2412,2024-01,pro,paid_search,2024-01
2413,2024-09,pro,organic,2024-09
2413,2024-09,pro,organic,2024-10
2413,2024-09,pro,organic,2024-11
2413,2024-09,pro,organic,2024-12
2413,2024-09,pro,organic,2025-01
2413,2024-09,pro,organic,2025-02
2413,2024-09,pro,organic,2025-03
2414,2024-06,starter,paid_search,2024-06
2415,2024-04,free,content,2024-04
2416,2024-05,free,referral,2024-05
2417,2024-06,free,paid_search,2024-06
2417,2024-06,free,paid_search,2024-07
2417,2024-06,free,paid_search,2024-08
2417,2024-06,free,paid_search,2024-09
2417,2024-06,free,paid_search,2024-10
2417,2024-06,free,paid_search,2024-11
2418,2024-03,free,paid_search,2024-03
2418,2024-03,free,paid_search,2024-04
2418,2024-03,free,paid_search,2024-05
2418,2024-03,free,paid_search,2024-06
2419,2024-03,free,organic,2024-03
2419,2024-03,free,organic,2024-04
2420,2024-04,free,referral,2024-04
2420,2024-04,free,referral,2024-05
2420,2024-04,free,referral,2024-06
2421,2024-03,free,content,2024-03
2421,2024-03,free,content,2024-04
2422,2024-07,starter,paid_search,2024-07
2422,2024-07,starter,paid_search,2024-08
2422,2024-07,starter,paid_search,2024-09
2422,2024-07,starter,paid_search,2024-10
2423,2024-01,free,paid_search,2024-01
2424,2024-08,free,paid_search,2024-08
2425,2024-04,starter,paid_search,2024-04
2425,2024-04,starter,paid_search,2024-05
2425,2024-04,starter,paid_search,2024-06
2425,2024-04,starter,paid_search,2024-07
2425,2024-04,starter,paid_search,2024-08
2425,2024-04,starter,paid_search,2024-09
2426,2024-06,pro,content,2024-06
2426,2024-06,pro,content,2024-07
2426,2024-06,pro,content,2024-08
2427,2024-02,free,referral,2024-02
2427,2024-02,free,referral,2024-03
2427,2024-02,free,referral,2024-04
2427,2024-02,free,referral,2024-05
2427,2024-02,free,referral,2024-06
2427,2024-02,free,referral,2024-07
2427,2024-02,free,referral,2024-08
2427,2024-02,free,referral,2024-09
2427,2024-02,free,referral,2024-10
2427,2024-02,free,referral,2024-11
2427,2024-02,free,referral,2024-12
2427,2024-02,free,referral,2025-01
2427,2024-02,free,referral,2025-02
2428,2024-04,free,paid_search,2024-04
2428,2024-04,free,paid_search,2024-05
2428,2024-04,free,paid_search,2024-06
2428,2024-04,free,paid_search,2024-07
2428,2024-04,free,paid_search,2024-08
2428,2024-04,free,paid_search,2024-09
2429,2024-07,free,paid_search,2024-07
2430,2024-03,free,paid_search,2024-03
2431,2024-02,starter,organic,2024-02
2431,2024-02,starter,organic,2024-03
2431,2024-02,starter,organic,2024-04
2431,2024-02,starter,organic,2024-05
2431,2024-02,starter,organic,2024-06
2431,2024-02,starter,organic,2024-07
2432,2024-05,free,paid_search,2024-05
2433,2024-02,free,referral,2024-02
2434,2024-03,free,referral,2024-03
2434,2024-03,free,referral,2024-04
2434,2024-03,free,referral,2024-05
2434,2024-03,free,referral,2024-06
2434,2024-03,free,referral,2024-07
2434,2024-03,free,referral,2024-08
2434,2024-03,free,referral,2024-09
2434,2024-03,free,referral,2024-10
2434,2024-03,free,referral,2024-11
2434,2024-03,free,referral,2024-12
2434,2024-03,free,referral,2025-01
2434,2024-03,free,referral,2025-02
2435,2024-05,free,organic,2024-05
2435,2024-05,free,organic,2024-06
2436,2024-06,free,referral,2024-06
2436,2024-06,free,referral,2024-07
2436,2024-06,free,referral,2024-08
2436,2024-06,free,referral,2024-09
2436,2024-06,free,referral,2024-10
2436,2024-06,free,referral,2024-11
2436,2024-06,free,referral,2024-12
2436,2024-06,free,referral,2025-01
2436,2024-06,free,referral,2025-02
2436,2024-06,free,referral,2025-03
2437,2024-06,free,referral,2024-06
2437,2024-06,free,referral,2024-07
2437,2024-06,free,referral,2024-08
2438,2024-07,enterprise,organic,2024-07
2438,2024-07,enterprise,organic,2024-08
2438,2024-07,enterprise,organic,2024-09
2438,2024-07,enterprise,organic,2024-10
2438,2024-07,enterprise,organic,2024-11
2439,2024-08,starter,paid_search,2024-08
2439,2024-08,starter,paid_search,2024-09
2439,2024-08,starter,paid_search,2024-10
2439,2024-08,starter,paid_search,2024-11
2439,2024-08,starter,paid_search,2024-12
2439,2024-08,starter,paid_search,2025-01
2439,2024-08,starter,paid_search,2025-02
2439,2024-08,starter,paid_search,2025-03
2440,2024-01,free,paid_search,2024-01
2440,2024-01,free,paid_search,2024-02
2441,2024-04,free,referral,2024-04
2442,2024-01,starter,organic,2024-01
2442,2024-01,starter,organic,2024-02
2442,2024-01,starter,organic,2024-03
2442,2024-01,starter,organic,2024-04
2442,2024-01,starter,organic,2024-05
2442,2024-01,starter,organic,2024-06
2442,2024-01,starter,organic,2024-07
2442,2024-01,starter,organic,2024-08
2442,2024-01,starter,organic,2024-09
2442,2024-01,starter,organic,2024-10
2442,2024-01,starter,organic,2024-11
2442,2024-01,starter,organic,2024-12
2442,2024-01,starter,organic,2025-01
2443,2024-01,free,organic,2024-01
2443,2024-01,free,organic,2024-02
2444,2024-02,free,paid_search,2024-02
2445,2024-06,starter,organic,2024-06
2445,2024-06,starter,organic,2024-07
2446,2024-09,free,paid_search,2024-09
2447,2024-07,free,referral,2024-07
2448,2024-06,free,organic,2024-06
2449,2024-08,free,paid_search,2024-08
2449,2024-08,free,paid_search,2024-09
2449,2024-08,free,paid_search,2024-10
2450,2024-02,free,content,2024-02
2451,2024-08,pro,paid_search,2024-08
2451,2024-08,pro,paid_search,2024-09
2451,2024-08,pro,paid_search,2024-10
2451,2024-08,pro,paid_search,2024-11
2452,2024-09,free,paid_search,2024-09
2452,2024-09,free,paid_search,2024-10
2452,2024-09,free,paid_search,2024-11
2452,2024-09,free,paid_search,2024-12
2452,2024-09,free,paid_search,2025-01
2453,2024-01,free,paid_search,2024-01
2453,2024-01,free,paid_search,2024-02
2453,2024-01,free,paid_search,2024-03
2453,2024-01,free,paid_search,2024-04
2454,2024-05,starter,organic,2024-05
2455,2024-08,free,organic,2024-08
2455,2024-08,free,organic,2024-09
2455,2024-08,free,organic,2024-10
2456,2024-05,free,referral,2024-05
2457,2024-08,free,paid_search,2024-08
2458,2024-09,starter,organic,2024-09
2458,2024-09,starter,organic,2024-10
2459,2024-05,free,organic,2024-05
2460,2024-01,starter,referral,2024-01
2460,2024-01,starter,referral,2024-02
2461,2024-04,pro,organic,2024-04
2461,2024-04,pro,organic,2024-05
2461,2024-04,pro,organic,2024-06
2461,2024-04,pro,organic,2024-07
2461,2024-04,pro,organic,2024-08
2461,2024-04,pro,organic,2024-09
2461,2024-04,pro,organic,2024-10
2461,2024-04,pro,organic,2024-11
2461,2024-04,pro,organic,2024-12
2461,2024-04,pro,organic,2025-01
2462,2024-02,starter,referral,2024-02
2462,2024-02,starter,referral,2024-03
2462,2024-02,starter,referral,2024-04
2462,2024-02,starter,referral,2024-05
2462,2024-02,starter,referral,2024-06
2462,2024-02,starter,referral,2024-07
2462,2024-02,starter,referral,2024-08
2462,2024-02,starter,referral,2024-09
2462,2024-02,starter,referral,2024-10
2462,2024-02,starter,referral,2024-11
2462,2024-02,starter,referral,2024-12
2462,2024-02,starter,referral,2025-01
2462,2024-02,starter,referral,2025-02
2462,2024-02,starter,referral,2025-03
2463,2024-05,enterprise,paid_search,2024-05
2463,2024-05,enterprise,paid_search,2024-06
2463,2024-05,enterprise,paid_search,2024-07
2463,2024-05,enterprise,paid_search,2024-08
2463,2024-05,enterprise,paid_search,2024-09
2464,2024-06,starter,paid_search,2024-06
2464,2024-06,starter,paid_search,2024-07
2464,2024-06,starter,paid_search,2024-08
2464,2024-06,starter,paid_search,2024-09
2464,2024-06,starter,paid_search,2024-10
2464,2024-06,starter,paid_search,2024-11
2464,2024-06,starter,paid_search,2024-12
2464,2024-06,starter,paid_search,2025-01
2465,2024-05,pro,organic,2024-05
2465,2024-05,pro,organic,2024-06
2465,2024-05,pro,organic,2024-07
2466,2024-02,pro,organic,2024-02
2466,2024-02,pro,organic,2024-03
2466,2024-02,pro,organic,2024-04
2466,2024-02,pro,organic,2024-05
2466,2024-02,pro,organic,2024-06
2467,2024-03,starter,paid_search,2024-03
2467,2024-03,starter,paid_search,2024-04
2467,2024-03,starter,paid_search,2024-05
2467,2024-03,starter,paid_search,2024-06
2467,2024-03,starter,paid_search,2024-07
2467,2024-03,starter,paid_search,2024-08
2467,2024-03,starter,paid_search,2024-09
2467,2024-03,starter,paid_search,2024-10
2468,2024-07,starter,referral,2024-07
2468,2024-07,starter,referral,2024-08
2469,2024-01,pro,organic,2024-01
2469,2024-01,pro,organic,2024-02
2469,2024-01,pro,organic,2024-03
2469,2024-01,pro,organic,2024-04
2470,2024-02,free,paid_search,2024-02
2470,2024-02,free,paid_search,2024-03
2470,2024-02,free,paid_search,2024-04
2470,2024-02,free,paid_search,2024-05
2471,2024-09,starter,paid_search,2024-09
2472,2024-01,free,organic,2024-01
2473,2024-04,pro,paid_search,2024-04
2473,2024-04,pro,paid_search,2024-05
2474,2024-02,free,organic,2024-02
2474,2024-02,free,organic,2024-03
2474,2024-02,free,organic,2024-04
2474,2024-02,free,organic,2024-05
2475,2024-01,starter,paid_search,2024-01
2476,2024-04,starter,organic,2024-04
2476,2024-04,starter,organic,2024-05
2476,2024-04,starter,organic,2024-06
2476,2024-04,starter,organic,2024-07
2476,2024-04,starter,organic,2024-08
2477,2024-05,enterprise,paid_search,2024-05
2477,2024-05,enterprise,paid_search,2024-06
2477,2024-05,enterprise,paid_search,2024-07
2477,2024-05,enterprise,paid_search,2024-08
2477,2024-05,enterprise,paid_search,2024-09
2478,2024-02,free,organic,2024-02
2478,2024-02,free,organic,2024-03
2478,2024-02,free,organic,2024-04
2479,2024-01,starter,paid_search,2024-01
2479,2024-01,starter,paid_search,2024-02
2479,2024-01,starter,paid_search,2024-03
2479,2024-01,starter,paid_search,2024-04
2480,2024-02,starter,paid_search,2024-02
2480,2024-02,starter,paid_search,2024-03
2480,2024-02,starter,paid_search,2024-04
2480,2024-02,starter,paid_search,2024-05
2480,2024-02,starter,paid_search,2024-06
2480,2024-02,starter,paid_search,2024-07
2480,2024-02,starter,paid_search,2024-08
2480,2024-02,starter,paid_search,2024-09
2480,2024-02,starter,paid_search,2024-10
2480,2024-02,starter,paid_search,2024-11
2480,2024-02,starter,paid_search,2024-12
2480,2024-02,starter,paid_search,2025-01
2481,2024-06,pro,content,2024-06
2481,2024-06,pro,content,2024-07
2482,2024-08,pro,paid_search,2024-08
2483,2024-02,free,referral,2024-02
2484,2024-03,free,organic,2024-03
2484,2024-03,free,organic,2024-04
2484,2024-03,free,organic,2024-05
2484,2024-03,free,organic,2024-06
2484,2024-03,free,organic,2024-07
2484,2024-03,free,organic,2024-08
2484,2024-03,free,organic,2024-09
2484,2024-03,free,organic,2024-10
2485,2024-04,free,paid_search,2024-04
2485,2024-04,free,paid_search,2024-05
2486,2024-04,enterprise,organic,2024-04
2486,2024-04,enterprise,organic,2024-05
2486,2024-04,enterprise,organic,2024-06
2486,2024-04,enterprise,organic,2024-07
2486,2024-04,enterprise,organic,2024-08
2486,2024-04,enterprise,organic,2024-09
2486,2024-04,enterprise,organic,2024-10
2486,2024-04,enterprise,organic,2024-11
2486,2024-04,enterprise,organic,2024-12
2486,2024-04,enterprise,organic,2025-01
2486,2024-04,enterprise,organic,2025-02
2486,2024-04,enterprise,organic,2025-03
2487,2024-03,free,paid_search,2024-03
2488,2024-01,starter,referral,2024-01
2488,2024-01,starter,referral,2024-02
2488,2024-01,starter,referral,2024-03
2488,2024-01,starter,referral,2024-04
2488,2024-01,starter,referral,2024-05
2488,2024-01,starter,referral,2024-06
2488,2024-01,starter,referral,2024-07
2489,2024-05,starter,referral,2024-05
2489,2024-05,starter,referral,2024-06
2489,2024-05,starter,referral,2024-07
2489,2024-05,starter,referral,2024-08
2490,2024-04,free,paid_search,2024-04
2491,2024-04,free,paid_search,2024-04
2491,2024-04,free,paid_search,2024-05
2491,2024-04,free,paid_search,2024-06
2491,2024-04,free,paid_search,2024-07
2491,2024-04,free,paid_search,2024-08
2491,2024-04,free,paid_search,2024-09
2491,2024-04,free,paid_search,2024-10
2491,2024-04,free,paid_search,2024-11
2492,2024-03,free,organic,2024-03
2492,2024-03,free,organic,2024-04
2493,2024-09,pro,organic,2024-09
2493,2024-09,pro,organic,2024-10
2493,2024-09,pro,organic,2024-11
2494,2024-06,free,referral,2024-06
2494,2024-06,free,referral,2024-07
2494,2024-06,free,referral,2024-08
2494,2024-06,free,referral,2024-09
2494,2024-06,free,referral,2024-10
2494,2024-06,free,referral,2024-11
2494,2024-06,free,referral,2024-12
2494,2024-06,free,referral,2025-01
2494,2024-06,free,referral,2025-02
2494,2024-06,free,referral,2025-03
2495,2024-04,free,organic,2024-04
2495,2024-04,free,organic,2024-05
